circuit,seed,step_index,n_legal_actions,chosen_action_prob,top1_prob,top5_mass,top10_mass,top1pct_mass,uniform_reference_top10_mass,entropy,entropy_over_ln_n_legal,gini,source
mkDelayWorker32B,42,1,2064,0.020419741049408913,0.020419743530562588,0.07567436701903694,0.12348246584691328,0.19436195153554073,0.0048449612403100775,7.006691777091913,0.9180193311212724,0.3982200377898577,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,2,2053,0.017829975113272667,0.01782997717732813,0.06765331924827245,0.1149454324391622,0.1829012019881827,0.004870920603994155,7.049314116398378,0.9242508258386274,0.38376744358931525,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,3,2044,0.016881676390767097,0.01688167430149967,0.060147265910437266,0.10509683288087077,0.16748223709314936,0.004892367906066536,7.100821862064209,0.9315407195448024,0.36560549454001157,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,4,2033,0.011901049874722958,0.011901052353146372,0.05446063278048119,0.09889256592216422,0.15841667300411802,0.004918839153959666,7.133988373567631,0.9365547527164448,0.3514998060329986,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,5,2024,0.011991085484623909,0.01199108574414992,0.054006689465674926,0.09719748027510688,0.14923312721593968,0.004940711462450593,7.166296101638121,0.941344431922149,0.3353692099603507,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,6,2013,0.011577095836400986,0.011577093425590225,0.053201009616705444,0.09455655921023307,0.14391277364615557,0.004967709885742673,7.185681822477838,0.9445670488217319,0.3233864852826862,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,7,2002,0.011004438623785973,0.011004437616792996,0.05103698930266942,0.08645307925108671,0.13038733060348853,0.004995004995004995,7.232189471634069,0.9513657910622189,0.30091986372272106,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,8,1995,0.011151010170578957,0.01115101310786369,0.05001002284189129,0.08188674613866459,0.121931378251256,0.005012531328320802,7.2525329312951134,0.9544816765954807,0.2895847513123426,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,9,1984,0.011039047501981258,0.011039048701595397,0.047676800343301524,0.07679713187829157,0.11599596034253529,0.005040322580645161,7.2664873345651095,0.9570145490563424,0.28161502543252914,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,10,1975,0.010044829919934273,0.010044829833638266,0.04534464476789661,0.07172230290099027,0.11005630552281959,0.005063291139240506,7.28304575315895,0.959770044458162,0.2725522158563647,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,11,1964,0.009681922383606434,0.009681922334400421,0.041551204187100545,0.0658745310646674,0.10260504990823663,0.0050916496945010185,7.308058489374317,0.9637756201217195,0.2574778286444188,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,12,1956,0.009815417230129242,0.00981541649935935,0.03757820231462425,0.06147601463414816,0.09766258573412483,0.005112474437627812,7.321817478016443,0.9661101726016051,0.24858929048770562,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,13,1945,0.008816915564239025,0.0088169163345062,0.033564112753114765,0.05675060378710986,0.09242423569767413,0.005141388174807198,7.336153352468594,0.9687226510154001,0.23818943057932507,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,14,1934,0.008750361390411854,0.008750359799255933,0.03041807521221249,0.05273717148524734,0.08736192662525406,0.005170630816959669,7.348817212449464,0.9711221777199288,0.22856546123602595,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,15,1923,0.005756187252700329,0.005756186505655215,0.027041065256842692,0.04805715922560522,0.08095816822569145,0.005200208008320333,7.365184365442648,0.9740192160967241,0.21672872633337015,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,16,1912,0.005540447309613228,0.0055404461280065395,0.02620399231034156,0.04667416919190211,0.07884578238672003,0.005230125523012552,7.368944190523432,0.9752563192931057,0.20997657766221178,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,17,1901,0.005617993418127298,0.0056179934690182695,0.02536173700046029,0.04559728428116518,0.0760625777671369,0.0052603892688058915,7.3748527960739025,0.9767841848571743,0.20200285989054367,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,18,1890,0.005624204874038696,0.005624204663057803,0.02433894343641072,0.04419973745910978,0.07138102047594515,0.005291005291005291,7.378545964484588,0.9780250734995983,0.19501931639787173,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,19,1879,0.005225012078881264,0.005225011793782544,0.02329816868063942,0.04204398699731705,0.06784118970420937,0.005321979776476849,7.385764596819161,0.9797399344821232,0.18557232420274095,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,20,1868,0.004924084525555372,0.004924084365827737,0.022449151350273103,0.04037557457919752,0.06566618239771736,0.0053533190578158455,7.386920747781538,0.9806570886345867,0.18047638190870674,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,21,1857,0.00461508659645915,0.004615087260848397,0.021308449836241646,0.03777406419531465,0.06165336028685832,0.005385029617662897,7.391908735091637,0.9820892938837948,0.1731368236890476,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,22,1851,0.004537094850093126,0.0045370940921691544,0.020536662141193228,0.03639738631568113,0.05963563388512246,0.005402485143165856,7.393856140868709,0.9827705863390457,0.16949905917041086,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,23,1844,0.004349625203758478,0.004349624853972428,0.019577119554916037,0.03502462569224244,0.056032114114387216,0.005422993492407809,7.400341921738881,0.9841282760033746,0.16182071359497452,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,24,1833,0.004260163754224777,0.004260164581606245,0.01816614301714997,0.03262720983840553,0.0524995484836414,0.005455537370430988,7.4048113079165985,0.9855067668536128,0.1529781515507016,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,25,1830,0.003998925909399986,0.003998926095381726,0.017072124502192452,0.031108195011937515,0.05038723874950105,0.00546448087431694,7.407920744395417,0.9861355812489414,0.14972813874740143,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,26,1822,0.0034559022169560194,0.0034559017062108944,0.01630212707729657,0.02941579076655368,0.0479146025809939,0.005488474204171241,7.410277608156468,0.9870249745722426,0.14379273591555708,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,27,1814,0.0034443174954503775,0.003444317412762573,0.016042971365577367,0.02841958312077321,0.046635481573511994,0.005512679162072767,7.409250372582569,0.9874669294774309,0.14032130608627336,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,28,1812,0.0032374667935073376,0.003237466507694627,0.015315490121207408,0.02734824424384044,0.045117563193824366,0.005518763796909493,7.411394442122899,0.9878979222067916,0.1375914629210433,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,29,1801,0.003188598668202758,0.0031885987105139567,0.014851328881087183,0.026564848728941017,0.04309171216001057,0.00555247084952804,7.410129380404232,0.9885316370888583,0.13238988557658016,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,30,1793,0.0031822186429053545,0.0031822192613752106,0.014312053086879358,0.025553600706734906,0.04020076514150961,0.005577244841048522,7.408803950955202,0.9889421458954777,0.12897804877600905,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,31,1782,0.0031995100434869528,0.003199510663175709,0.013579153059037815,0.024545227740467017,0.038213877190968956,0.005611672278338945,7.407801714973548,0.9896212704354839,0.12300549175433129,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,32,1776,0.0027368541341274977,0.0027368541682637605,0.01279905989897662,0.023463110964960926,0.03650810487003778,0.00563063063063063,7.407445892770296,0.9900198016705182,0.11996848867459176,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,33,1771,0.002754183718934655,0.0027541836339528944,0.012486114945564682,0.022660432848371923,0.03375210054848707,0.00564652738565782,7.4086094973595245,0.9905485615168822,0.11539588392222666,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,34,1764,0.0026300905738025904,0.002630090623298961,0.012150597288764546,0.021672317700398343,0.03221947550872336,0.005668934240362812,7.40732776413294,0.9909018881576492,0.11196341484899297,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,35,1758,0.0024329267907887697,0.0024329266701505164,0.011338619884389521,0.019954148039778238,0.029650207302866598,0.005688282138794084,7.407630712569834,0.9913942786146968,0.1076647113823328,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,36,1757,0.0024248685222119093,0.002424868177560075,0.010956063007897953,0.018980198985309858,0.028351459697066532,0.005691519635742743,7.408579508338055,0.9915967703472598,0.10612123850877264,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,37,1749,0.0023807440884411335,0.0023807440658659856,0.01041601984198003,0.017923238284431427,0.027149239181146215,0.005717552887364208,7.405679308198523,0.9918144089680503,0.10427525472164167,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,38,1738,0.0020953393541276455,0.0020953392551951383,0.009729261399948086,0.01688687959116081,0.025961264207805403,0.005753739930955121,7.401732279855181,0.9921241066523099,0.10054872792228209,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,39,1727,0.0021016718819737434,0.002101671797988042,0.009311838169066009,0.016113595509524056,0.025001082850851546,0.005790387955993051,7.397362745251188,0.9923829811778117,0.09700946299094237,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,40,1716,0.0020812072325497866,0.0020812075161853695,0.008665544929042195,0.014900235976475197,0.023290851999300692,0.005827505827505828,7.393211086784078,0.9926769582907609,0.0930184025565648,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,41,1712,0.0016771306982263923,0.0016771306619537726,0.00731076878050764,0.013290785547674313,0.02121242520622084,0.005841121495327103,7.393113251004013,0.9929749667766323,0.0900056403945082,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,42,1706,0.001605110359378159,0.0016051103681079986,0.0069151806322704755,0.012763176648444455,0.02038757188158132,0.005861664712778429,7.390441338936826,0.9930843813292091,0.08822822918734574,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,42,43,1695,0.001476243487559259,0.0014762434740469741,0.006595474025401154,0.012243294859930285,0.0185375936029574,0.0058997050147492625,7.384927795618211,0.9932068260051746,0.08601710043212529,policy distribution at the control rollout's own observations (no VTR)
lightweight_cipher,42,1,84,0.21347463130950928,0.21347463827886315,0.5508032211179237,0.6761088349863736,0.21347463827886315,0.11904761904761904,3.154171637221997,0.7118713728009266,0.7558217276032775,policy distribution at the control rollout's own observations (no VTR)
lightweight_cipher,42,2,77,0.21675828099250793,0.21675826784875676,0.49885246485474316,0.6315436539059387,0.21675826784875676,0.12987012987012986,3.260129227745893,0.7505237714710202,0.7196892161550552,policy distribution at the control rollout's own observations (no VTR)
lightweight_cipher,42,3,70,0.14368268847465515,0.14368269343835294,0.4269167108795994,0.5867681687375825,0.14368269343835294,0.14285714285714285,3.386385612006945,0.797078828873407,0.67548344300674,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,1,1554,0.0254839938133955,0.025483989717041026,0.09331462056776271,0.15267065786728676,0.20838512576522555,0.006435006435006435,6.5851319356762845,0.8961085253406597,0.48247690889516903,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,2,1543,0.022069934755563736,0.022069932928967414,0.08389448332091162,0.14276320795811268,0.19742500079366887,0.0064808813998703824,6.631941268510076,0.9033516114559471,0.467521342264547,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,3,1534,0.020957499742507935,0.02095750087311455,0.07531195447082054,0.13199181076672742,0.18187474928352698,0.00651890482398957,6.687304263627166,0.9116191293217021,0.44897548605654913,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,4,1523,0.014904438517987728,0.014904438125366008,0.06902000964410439,0.12512900164416677,0.17350915967697866,0.006565988181221274,6.721745328273638,0.9172139986457215,0.4347404156527821,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,5,1514,0.015508041717112064,0.015508044898773507,0.06914978496085514,0.12418616875735787,0.16558794395768675,0.0066050198150594455,6.7551848621243575,0.9225230777085652,0.4181788476763866,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,6,1503,0.014734406024217606,0.014734406033946632,0.06825223103946984,0.12151534211463524,0.16029525558803864,0.00665335994677312,6.7758630179721235,0.926269409463377,0.4054714288760086,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,7,1492,0.014346619136631489,0.014346615515268262,0.06677109366545138,0.11291276933335742,0.1422668038317677,0.006702412868632708,6.8266952192158,0.9341562755697533,0.3814972328295292,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,8,1485,0.014721854589879513,0.01472185483123772,0.06557177673493866,0.10765661801689766,0.13679750813927227,0.006734006734006734,6.8492095626246,0.9378406246291197,0.3692659728202181,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,9,1474,0.014586991630494595,0.014586993637813508,0.06273788797670332,0.10137755142461997,0.12981388548483677,0.0067842605156037995,6.864896512868423,0.9409465179882822,0.3606680794122361,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,10,1465,0.013342995196580887,0.013342995532925183,0.06003726518246626,0.09516014165770548,0.12284495152996051,0.006825938566552901,6.884181519831537,0.9443826250488181,0.35057979486886737,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,11,1454,0.013093635439872742,0.013093634952978064,0.05567315805433033,0.08823774426883718,0.11458457440593983,0.0068775790921595595,6.913676825684069,0.9494104495908318,0.33350896604894187,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,12,1443,0.012868151068687439,0.012868151144175112,0.050655228848632966,0.0828931210768684,0.1090498368133662,0.00693000693000693,6.9295784468663975,0.9525875206437988,0.3221739965944874,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,13,1435,0.011916130781173706,0.011916130087715374,0.045663871938951606,0.07712725846152829,0.1032413519442333,0.006968641114982578,6.946030284454253,0.955579393081087,0.3118991356956935,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,14,1424,0.012011279352009296,0.012011279136890053,0.04165005236775611,0.07226445163630016,0.09822323137067371,0.007022471910112359,6.961474988723747,0.9587190729592475,0.3006820966888233,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,15,1413,0.008166704326868057,0.008166705140157816,0.037366312458708986,0.06633956692523245,0.0917287513693112,0.007077140835102618,6.981991177182441,0.9625725078922,0.28669882519994583,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,16,1402,0.007635130081325769,0.007635129720829242,0.03607542502793912,0.06463535663035155,0.08919634481704723,0.007132667617689016,6.98654623135073,0.96423941882044,0.27872100589811644,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,17,1391,0.007669844664633274,0.007669845549094186,0.035067878516498646,0.06348819319263839,0.08305862106787454,0.007189072609633357,6.990048407493014,0.9657726752794293,0.27088331418735256,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,18,1380,0.007826467975974083,0.007826467555563044,0.03417969171758073,0.06219911101506669,0.08006888291035616,0.007246376811594203,6.99700777913373,0.9677958241999612,0.2613325141170584,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,19,1369,0.007466556970030069,0.007466556479585377,0.032985511863189786,0.0595930132986481,0.07657821252848254,0.007304601899196494,7.0060618579772775,0.9701220060201863,0.24989998573284078,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,20,1358,0.006869031582027674,0.006869031105817371,0.031807414844886805,0.057237197867868746,0.07413339426885422,0.007363770250368188,7.007496994199162,0.9714058859240968,0.2437101624068403,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,21,1347,0.006599754095077515,0.006599754006001286,0.03064866182937645,0.05379121491727198,0.07040988977961862,0.007423904974016332,7.013862804943673,0.9733857783843247,0.23472641469574795,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,22,1340,0.006665058434009552,0.006665059135691313,0.029999214588796428,0.05221773535268925,0.06722977464061418,0.007462686567164179,7.022347938227688,0.9752685490974636,0.22530840610452985,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,23,1334,0.006247788202017546,0.0062477877487267285,0.0283417099082045,0.050322259384932046,0.06474636165062587,0.0074962518740629685,7.0250500369352835,0.9762522678892264,0.220702794061163,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,24,1323,0.006356691941618919,0.006356691827702657,0.026181628458395785,0.0469911092387403,0.06049846120726063,0.007558578987150416,7.031404317679208,0.9782609488922406,0.2093643972272714,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,25,1320,0.005818098317831755,0.005818098336140447,0.024551226369064573,0.044646180608175004,0.05770562653893782,0.007575757575757576,7.036214052924947,0.9792393976368969,0.2049923924335313,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,26,1312,0.004946656990796328,0.0049466564586595945,0.023518289237705856,0.042373515530981044,0.05509454723088943,0.007621951219512195,7.03956261722778,0.9805349829162004,0.19739079861408504,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,27,1304,0.004822734277695417,0.004822734587733223,0.023229949272704956,0.04100290996052507,0.05343664944040586,0.007668711656441718,7.037995459884566,0.9811525625613395,0.19310114499048736,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,28,1302,0.00472581060603261,0.004725810552873713,0.02238251336818673,0.03965471291080622,0.05173593095981232,0.007680491551459293,7.040754618232661,0.981747285491929,0.18968527118082545,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,29,1294,0.0047717285342514515,0.004771728310800656,0.021725002124570063,0.038622751187532944,0.04758067276103822,0.0077279752704791345,7.038915126978373,0.9823350131399851,0.18550211234229352,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,30,1283,0.004698794335126877,0.004698794011637882,0.020970452995807673,0.03714706912079733,0.04569765564235264,0.00779423226812159,7.037323564180914,0.9832844027069673,0.17868207484140575,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,31,1272,0.004672020208090544,0.004672020668157549,0.019856861186728633,0.03571278418048184,0.044123699809789495,0.007861635220125786,7.036129640383944,0.9843018080635115,0.17083697252066576,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,42,32,1266,0.0040253205224871635,0.004025320550369398,0.018681980798903135,0.03417594056034792,0.042272652326526924,0.007898894154818325,7.035658462516006,0.9848873293347549,0.16694566758208418,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,1,1050,0.033320166170597076,0.033320169158561876,0.12072644347734773,0.19755261672825591,0.21138100079564895,0.009523809523809525,5.997515974306219,0.8621399836050125,0.6011345721962094,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,2,1039,0.028692226856946945,0.02869222616343486,0.10912919898308465,0.18605571069873206,0.19948573207736187,0.009624639076034648,6.045366428740234,0.8703360569798588,0.5873149858376998,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,3,1030,0.027357516810297966,0.027357521070163558,0.0994705880347842,0.1748763315735025,0.1874956761934161,0.009708737864077669,6.099695763441683,0.8792589887130712,0.5707166973745401,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,4,1019,0.02030385099351406,0.020303851684447104,0.09267253744059023,0.1676931820133251,0.18029956201834324,0.009813542688910697,6.130334617556402,0.8850453244297702,0.5584882463707146,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,5,1008,0.020483732223510742,0.02048373344778977,0.0924561023092294,0.1661898257819581,0.17892753191554375,0.00992063492063492,6.144042421510596,0.8884164422055597,0.5482330076505413,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,6,999,0.019984718412160873,0.019984718132977586,0.09360129814220641,0.16697086812503356,0.16697086812503356,0.01001001001001001,6.17665253504639,0.89429156427282,0.5324119993024707,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,7,988,0.02028592862188816,0.020285930031648525,0.09421752675476566,0.1589909092185693,0.1589909092185693,0.010121457489878543,6.226392710585358,0.9029407215356501,0.5096716992773864,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,8,977,0.02074822224676609,0.020748220405279575,0.09210133107644605,0.15180763838152397,0.15180763838152397,0.01023541453428864,6.239393985367737,0.9062976370963504,0.5022952056230128,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,9,970,0.020943181589245796,0.020943182479535926,0.0896672607332655,0.14551305085595231,0.14551305085595231,0.010309278350515464,6.263461609081677,0.9107447962056259,0.48999743430552,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,10,961,0.0193267110735178,0.01932671092604223,0.08668254249708612,0.1377534110763453,0.1377534110763453,0.01040582726326743,6.284166551467366,0.9149956271327376,0.4798493829469712,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,11,950,0.019476210698485374,0.019476210253380293,0.0819240258910332,0.12979506590864692,0.12979506590864692,0.010526315789473684,6.31655261562872,0.9212553981661447,0.46213411155804685,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,12,939,0.018522171303629875,0.01852217094157959,0.07519567331464222,0.12307319922084461,0.12307319922084461,0.010649627263045794,6.332992675649388,0.925224747823578,0.45066778593767,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,13,931,0.017846401780843735,0.017846399925162394,0.06899208510028337,0.11644287500468545,0.11644287500468545,0.010741138560687433,6.349869955822296,0.9288515397490156,0.440323486834451,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,14,920,0.018355906009674072,0.018355903531327756,0.06354588529801389,0.11031327956131738,0.11031327956131738,0.010869565217391304,6.3676263866769105,0.9330711790634858,0.42812154658872514,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,15,909,0.012996059842407703,0.012996063328318083,0.057907489759670056,0.10280830656140622,0.10280830656140622,0.011001100110011002,6.392431263627939,0.9383598709776989,0.4126332096290142,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,16,898,0.011856995522975922,0.01185699643197035,0.055918970706918,0.10081739378992985,0.09223222322037924,0.011135857461024499,6.396520479960724,0.940641250985322,0.4039819049266766,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,17,887,0.011830946430563927,0.011830945513667276,0.054137570313131954,0.09802818097416333,0.08961793644582612,0.011273957158962795,6.4059043095382995,0.9437316742255178,0.3924555881533396,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,18,876,0.0122255589812994,0.0122255592773783,0.053493324100072855,0.09710631940992888,0.08900929085406406,0.01141552511415525,6.413701599338135,0.9466206716000091,0.3804894576374953,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,19,865,0.011826123110949993,0.011826122853714375,0.05218335686366375,0.09427612675180368,0.08726064205354714,0.011560693641618497,6.421502963879561,0.94954307388717,0.36930761446596283,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,20,854,0.010931714437901974,0.010931715342933043,0.0506805158268853,0.0911984747341328,0.08418531667777734,0.0117096018735363,6.421325108260035,0.9513171207091822,0.36254846650904304,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,21,843,0.010655898600816727,0.010655898797049885,0.049374954752915146,0.08658010997994467,0.07966953057361811,0.011862396204033215,6.428366632534312,0.9541929881219021,0.35211265183809193,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,22,836,0.010844687931239605,0.010844687704701948,0.04890022045297859,0.0850366289658984,0.07810602034265769,0.011961722488038277,6.4388604832404885,0.9569350388456986,0.3408499275669239,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,23,830,0.01024689432233572,0.0102468928639839,0.04650035211256082,0.08248603287598201,0.07554741944662748,0.012048192771084338,6.441693941398155,0.9583820796591438,0.3354997758885314,policy distribution at the control rollout's own observations (no VTR)
arm_core,42,24,819,0.010606983676552773,0.010606983980741842,0.043565736004634155,0.07813762305871526,0.07198119509640587,0.01221001221001221,6.449156074061399,0.9614006016390086,0.3216841092764544,policy distribution at the control rollout's own observations (no VTR)
softmax,42,1,1558,0.024390533566474915,0.02439053422296044,0.09060875756538332,0.14801106720937196,0.20185476712294073,0.006418485237483954,6.619487662180644,0.9004686687848226,0.47226791222143927,policy distribution at the control rollout's own observations (no VTR)
softmax,42,2,1551,0.021632280200719833,0.021632280867722863,0.08113877725442474,0.1377988192831759,0.1901011991256481,0.006447453255963894,6.663424503476924,0.907001125747108,0.459932397411128,policy distribution at the control rollout's own observations (no VTR)
softmax,42,3,1544,0.02030075155198574,0.02030075681842088,0.07243954500005753,0.12682227913890495,0.17471744275435822,0.006476683937823834,6.7189669572897,0.9151248171291809,0.4414498602735899,policy distribution at the control rollout's own observations (no VTR)
softmax,42,4,1537,0.01433658692985773,0.014336586921982145,0.06575952652954697,0.11947342933111764,0.1655958238079439,0.006506180871828237,6.754956821500203,0.9205963945642146,0.42871982711713086,policy distribution at the control rollout's own observations (no VTR)
softmax,42,5,1530,0.014647269621491432,0.014647271367822035,0.06568277758411142,0.11806712030867748,0.1580295304121056,0.006535947712418301,6.788464740889095,0.9257389111654184,0.41262801388801607,policy distribution at the control rollout's own observations (no VTR)
softmax,42,6,1523,0.013851304538547993,0.013851301725157274,0.06452081345817061,0.11465202644032756,0.1520576531416487,0.006565988181221274,6.8102317684604925,0.9292883926707857,0.40192180939100086,policy distribution at the control rollout's own observations (no VTR)
softmax,42,7,1516,0.013368290849030018,0.013368290915949795,0.06382587863417723,0.11135863987594162,0.14581853410580625,0.006596306068601583,6.8408486449483314,0.9340533731783981,0.38651194423225266,policy distribution at the control rollout's own observations (no VTR)
softmax,42,8,1509,0.013406061567366123,0.013406058233578672,0.06240202424832107,0.10583882521780201,0.1397247372114211,0.0066269052352551355,6.857110418878121,0.9368657934395329,0.37889996296605677,policy distribution at the control rollout's own observations (no VTR)
custom_macbuf,123,1,84,0.4290201961994171,0.42902021673037316,0.8859238415236254,0.9751808756115693,0.42902021673037316,0.11904761904761904,1.838588987280149,0.4149548651526558,0.9418401375293732,policy distribution at the control rollout's own observations (no VTR)
custom_macbuf,123,2,99,0.29517629742622375,0.2951762874521493,0.8695268933212762,0.9698646132009003,0.2951762874521493,0.10101010101010101,1.9869752700483168,0.43240989024260573,0.9435843959792249,policy distribution at the control rollout's own observations (no VTR)
custom_macbuf,123,3,93,0.3926767110824585,0.39267670371382146,0.9245873106369366,0.9780641755024506,0.39267670371382146,0.10752688172043011,1.6764543190358814,0.36986597240022173,0.9538396726109333,policy distribution at the control rollout's own observations (no VTR)
custom_macbuf,123,4,87,0.4522975981235504,0.45229762085769304,0.9398285324897131,0.9808584588460081,0.45229762085769304,0.11494252873563218,1.5725720286044744,0.3521281644903687,0.9541025007999937,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,1,2064,0.008683142252266407,0.008683142694545244,0.032023710432855186,0.05229098313475718,0.08753420579002126,0.0048449612403100775,7.378682966714812,0.9667577534673394,0.2727021952785502,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,2,2057,0.006516760215163231,0.0065167601493976955,0.027194549520799482,0.04644443024576741,0.08020029834560546,0.004861448711716091,7.39960782859603,0.9699310598900005,0.2611859681801445,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,3,2046,0.006333282683044672,0.006333282949880716,0.025159157475625735,0.04390400320867497,0.07748830318964396,0.004887585532746823,7.405009912263391,0.9713218385934006,0.2544009880115683,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,4,2036,0.005916702561080456,0.005916702550274987,0.023336577652244297,0.041570681071358265,0.07434773734231362,0.004911591355599214,7.412786993034793,0.972967272756295,0.2466775092018123,policy distribution at the control rollout's own observations (no VTR)
