circuit,seed,variant,draw_index,aspect_ratio,grid_w,grid_h,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,cached,vtr_seconds,dsp_coords,bram_coords,source
arm_core,123,policy_ar_random_blocks,1,0.9,37,41,12171800.0,19.1508,0.07283,16976651.6928552,-48.02842149276189,True,False,295.89,[],"[[33, 29], [7, 4], [2, 9], [26, 21], [10, 30], [15, 2], [15, 8], [29, 6], [7, 14], [3, 24], [29, 30], [27, 8], [25, 18], [9, 6], [11, 5], [18, 1], [4, 5], [11, 29], [35, 5], [3, 5], [13, 23], [22, 16], [2, 24], [26, 12]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,123,policy_ar_random_blocks,0,0.9,36,40,11516500.0,18.9197,0.06937,15114940.8567185,-31.795178251677473,True,False,314.74,[],"[[30, 13], [6, 28], [31, 16], [25, 8], [21, 23], [32, 13], [10, 28], [20, 14], [11, 12], [7, 23], [16, 13], [34, 13], [4, 17], [23, 17], [31, 4], [19, 12], [23, 9], [28, 2], [19, 25], [30, 1], [12, 17], [20, 6], [23, 28], [23, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,policy_ar_random_blocks,0,0.9,36,40,7549180.0,6.20093,0.07202,3371395.683827548,5.788095200299213,True,False,252.9,"[[25, 6], [22, 32], [21, 13], [16, 30], [24, 17], [11, 3], [34, 21], [19, 27]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,123,fixed_ar_random_blocks,1,1.0,37,37,10780700.0,18.4277,0.06882,13672022.440939803,-19.213608028354233,True,False,323.74,[],"[[33, 29], [7, 4], [2, 9], [26, 21], [10, 30], [15, 2], [15, 8], [29, 6], [7, 14], [3, 24], [29, 30], [27, 8], [25, 18], [9, 6], [11, 5], [18, 1], [4, 5], [11, 29], [35, 5], [3, 5], [13, 23], [22, 16], [2, 24], [26, 12]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,123,policy_ar_random_blocks,2,0.9,36,40,11375600.0,18.8783,0.06956,14938148.388228798,-30.253631042262015,True,False,297.66,[],"[[23, 28], [28, 30], [19, 7], [1, 23], [31, 27], [9, 26], [20, 20], [29, 2], [28, 24], [18, 5], [3, 9], [24, 28], [26, 30], [34, 20], [9, 5], [14, 18], [23, 16], [22, 11], [29, 21], [27, 13], [15, 25], [23, 7], [7, 20], [21, 9]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,fixed_ar_random_blocks,0,1.0,38,38,7451530.0,6.3702,0.07093,3366886.54327758,5.914100795625764,True,False,230.66,"[[25, 6], [22, 32], [21, 13], [16, 30], [24, 17], [11, 3], [34, 21], [19, 27]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,fixed_ar_random_blocks,1,1.0,39,39,7503250.0,6.53149,0.07164,3510890.3038167,1.889990352645065,True,False,213.2,"[[25, 2], [10, 14], [10, 23], [31, 16], [12, 9], [33, 25], [24, 19], [37, 32]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,123,fixed_ar_random_blocks,1,1.0,44,44,12293000.0,8.13125,0.1495,14943639.709375,-28.556341907616233,True,False,441.95,[],"[[21, 35], [33, 24], [24, 25], [32, 14], [17, 19], [17, 3], [9, 32], [13, 36], [37, 25], [39, 20], [10, 26], [1, 37], [37, 37], [37, 5], [16, 37], [13, 3], [38, 8], [9, 10], [6, 12], [16, 17], [8, 9], [41, 33], [20, 20], [26, 32], [29, 26], [34, 33], [5, 13], [39, 3], [38, 16], [4, 27], [7, 4], [31, 26]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,policy_ar_random_blocks,1,0.9,39,43,8303120.0,6.52826,0.07569,4102770.8618981275,-14.64980503780711,True,False,263.69,"[[25, 2], [10, 14], [10, 23], [31, 16], [12, 9], [33, 25], [24, 19], [37, 32]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,fixed_ar_random_blocks,2,1.0,43,43,9400100.0,6.40536,0.08361,5034243.76145496,-40.67933238089261,True,False,203.64,"[[27, 35], [37, 29], [38, 17], [19, 1], [10, 34], [14, 6], [41, 30], [40, 37]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,fixed_ar_policy_blocks,0,1.0,38,38,7272990.0,6.52494,0.06952,3299128.840724112,7.807554670837014,True,False,192.49,"[[18, 13], [18, 2], [1, 11], [18, 7], [12, 5], [14, 11], [13, 2], [3, 10]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,123,policy_ar_random_blocks,2,0.9,43,48,10531400.0,6.41984,0.08984,6074073.68336384,-69.73684054603942,True,False,223.21,"[[27, 35], [37, 29], [38, 17], [19, 1], [10, 34], [14, 6], [41, 30], [40, 37]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
